product_name,category,brand,price,discount_percentage,rating,review_count,optimal_price
"Nothing Phone (3a) Pro (Grey, 128 GB)",Mobile,Nothing,29999.0,9.09118458135095,4.5,5.0,29070
"Motorola Edge 50 Pro 5G with 125W Charger (Caneel Bay, 256 GB)",Mobile,Motorola,27999.0,33.33412700302388,4.4,64.0,27130
"Samsung Galaxy A06 5G (Light Gray, 128 GB)",Mobile,Samsung,10349.0,33.22795019033486,3.9,620.0,10650
"Infinix SMART 9 HD (Coral Gold, 64 GB)",Mobile,Infinix,6699.0,25.55839537726414,4.2,3.0,6360
"Infinix SMART 9 HD (Mint Green, 64 GB)",Mobile,Infinix,6699.0,25.55839537726414,4.2,3.0,6360
"Apple iPhone 15 (Blue, 256 GB)",Mobile,Apple,74900.0,6.25782227784731,4.6,2.0,80220
"realme P3 Pro 5G (Galaxy Purple, 128 GB)",Mobile,Realme,19999.0,31.03555295010173,4.4,5.0,20400
"MOTOROLA Edge 60 Pro (Pantone Dazzling Blue, 256 GB)",Mobile,Motorola,29999.0,18.919430254871752,4.4,10.0,29070
"Samsung Galaxy A06 5G (Black, 128 GB)",Mobile,Samsung,10819.0,30.195496483644103,3.9,620.0,11130
"IQOO Z10 5G (Stellar Black, 256 GB)",Mobile,Iqoo,25100.0,10.353941212186148,4.4,1.0,24320
"Google Pixel 8a (Porcelain, 128 GB)",Mobile,Google,37999.0,28.30242080039245,4.3,6.0,36820
"Motorola g64 5G (Berry Red, 128 GB)",Mobile,Motorola,13999.0,22.22345685871437,4.3,59.0,13570
"POCO C61 (Mystical Green, 64 GB)",Mobile,Poco,6990.0,22.324702744749416,4.1,1.0,6640
"Samsung Galaxy S24 5G (Cobalt Violet, 256 GB)",Mobile,Samsung,79999.0,,4.6,6.0,85680
Kechaoda K33,Mobile,Kechaoda,998.0,54.63636363636364,4.0,10.0,950
"IQOO Z10 5G (Stellar Black / Black, 256 GB)",Mobile,Iqoo,23780.0,8.534943651678912,4.4,1.0,23040
"Apple iPhone 16 Plus (White, 256 GB)",Mobile,Apple,94900.0,5.005005005005005,4.6,2.0,101640
"realme 14 Pro 5G (Suede Grey, 128 GB)",Mobile,Realme,24999.0,10.714668381013608,4.4,9.0,25500
"Apple iPhone 16 Plus (Black, 256 GB)",Mobile,Apple,94900.0,5.005005005005005,4.6,2.0,101640
"realme 14T 5G (Surf Green, 128 GB)",Mobile,Realme,17999.0,14.28639459021858,4.2,867.0,18000
"vivo T4 Ultra 5G (Meteor Grey, 512 GB)",Mobile,Vivo,41999.0,6.66681481810707,4.5,823.0,42840
"realme P1 Speed 5G (Brushed Blue, 256 GB)",Mobile,Realme,16468.0,21.57721796276013,4.3,943.0,16800
"IQOO Z10 5G (Glacier Silver / Silver, 128 GB)",Mobile,Iqoo,21283.0,18.13915919843071,4.4,1.0,20620
"Motorola G32 (Mineral Gray, 128 GB)",Mobile,Motorola,10999.0,42.10747934101795,4.2,1.0,10450
"realme P1 Speed 5G (Brushed Blue, 128 GB)",Mobile,Realme,14622.0,30.36811276727463,4.3,2.0,14910
"LAVA A3 Torch DS Keypad Phone|1750mAh Big Battery|1.8"" Large Display|Quad Strip Torch",Mobile,Lava,1339.0,18.79927228623408,4.1,195.0,1270
"Samsung Galaxy A06 5G (Light Green, 64 GB)",Mobile,Samsung,9058.0,35.29537824130295,3.9,620.0,9320
"IQOO Z10 Lite 5G (Titanium Blue, 256 GB)",Mobile,Iqoo,14987.0,11.835990352373669,3.7,12.0,13950
"Samsung Galaxy M16 5G (Mint Green, 128 GB)",Mobile,Samsung,11881.0,15.12965211800843,4.1,176.0,12480
"Samsung Galaxy M16 5G (Thunder Black, 128 GB)",Mobile,Samsung,11782.0,15.836845488963498,4.1,176.0,12370
"Apple iPhone 16 Pro (Natural Titanium, 256 GB)",Mobile,Apple,122900.0,5.388760585065435,4.6,2.0,131630
"realme 14 Pro+ 5G (Suede Grey, 256 GB)",Mobile,Realme,34999.0,7.894944603805364,4.4,5.0,35700
"realme 14T 5G (Surf Green, 256 GB)",Mobile,Realme,19999.0,13.044045393277967,4.2,867.0,20000
"Google Pixel 9A (Obsidian, 256 GB)",Mobile,Google,49999.0,,4.5,1.0,48450
"realme 14T 5G (Lightning Purple, 128 GB)",Mobile,Realme,17999.0,14.28639459021858,4.2,867.0,18000
"REDMI 13 5G (Black Diamond, 128 GB)",Mobile,Redmi,19999.0,,4.3,10.0,20400
"LAVA Yuva Star (Glossy Black, 64 GB)",Mobile,Lava,6499.0,9.723572718433116,4.0,868.0,6170
"Samsung Galaxy F16 5G (Glam Green, 128 GB)",Mobile,Samsung,12499.0,21.87636727295456,4.2,2.0,13120
"Infinix SMART 9 HD (Metallic Black, 64 GB)",Mobile,Infinix,6699.0,25.55839537726414,4.2,3.0,6360
"realme P3 Pro 5G (Nebula Glow, 256 GB)",Mobile,Realme,20999.0,32.25910513242363,4.4,5.0,21420
"realme P3 Pro 5G (Galaxy Purple, 256 GB)",Mobile,Realme,20999.0,32.25910513242363,4.4,5.0,21420
"realme P3 Pro 5G (Nebula Glow, 128 GB)",Mobile,Realme,19999.0,31.03555295010173,4.4,5.0,20400
"realme 14 Pro+ 5G (Pearl White, 512 GB)",Mobile,Realme,37999.0,5.000125003125079,4.4,5.0,38760
"realme 14 Pro+ 5G (Suede Grey, 512 GB)",Mobile,Realme,37999.0,5.000125003125079,4.4,5.0,38760
"Apple iPhone 16 Plus (Ultramarine, 256 GB)",Mobile,Apple,94900.0,5.005005005005005,4.6,2.0,101640
Samsung SM-B310EZDDINS,Mobile,Samsung,933.0,57.57162346521147,3.2,7.0,960
"MOTOROLA Edge 50 (Jungle Green, 256 GB)",Mobile,Motorola,21999.0,33.334343464953484,4.3,37.0,21320
"vivo Y19e (Majestic Green, 64 GB)",Mobile,Vivo,7999.0,33.336111342611886,4.3,1.0,8160
"POCO M7 Pro 5G (Olive Twilight, 256 GB)",Mobile,Poco,14999.0,28.57278918043716,4.3,6.0,14530
"IQOO Z9s 5G (Onyx Green, 128 GB)",Mobile,Iqoo,19115.0,26.477941459286896,4.4,8.0,18520
"vivo T3 Lite 5G (Majestic Black, 128 GB)",Mobile,Vivo,11499.0,25.808116652687268,4.4,1.0,11730
"IQOO z9x (Tornado Green, 128 GB)",Mobile,Iqoo,12980.0,35.09675483774189,4.4,9.0,12580
"OnePlus Nord CE4 lite 5G (ULTRA ORANGE, 256 GB)",Mobile,Oneplus,23960.0,0.0375485001460219,4.4,24.0,25660
"TOUCH 18 Rock Z Flip Dual Sim |Keypad Mobile| with 2.4"" Display Call & SMS Indicator",Mobile,Touch,1667.0,42.497412901000345,3.8,160.0,1550
"Apple iPhone 16 Plus (Black, 128 GB)",Mobile,Apple,84900.0,5.561735261401557,4.6,2.0,90930
itel it5027,Mobile,Itel,1109.0,26.01734489659773,4.0,3.0,1050
"Samsung Galaxy A06 5G (Light Gray, 64 GB)",Mobile,Samsung,9399.0,32.85948996356883,3.9,620.0,9670
itel MagicX Play 4G| 1900 mAh battery| Expandable Storage upto 64GB,Mobile,Itel,1790.0,33.67914042237866,3.9,1.0,1670
"Apple iPhone 16 Plus (White, 128 GB)",Mobile,Apple,84900.0,5.561735261401557,4.6,2.0,90930
"Samsung Galaxy A36 5G (Awesome White, 128 GB)",Mobile,Samsung,30999.0,13.889274702075058,4.3,845.0,33200
"Tecno Pova Curve 5G (Magic Silver, 128 GB)",Mobile,Tecno,15999.0,15.790304752881733,4.3,685.0,15500
Nokia 220 DS 4G,Mobile,Nokia,3549.0,21.11580351189153,4.0,806.0,3370
itel it2175 Pro | 2 inch Big Display | 1200 mAh Battery | Kingvoice,Mobile,Itel,929.0,38.02535023348899,4.1,1.0,880
"Tecno Spark Go 1 (Magic Skin Green, 64 GB)",Mobile,Tecno,6899.0,19.76974066751948,4.3,1.0,6690
"Apple iPhone 14 (Blue, 128 GB)",Mobile,Apple,52999.0,11.520868113522535,4.6,3.0,56760
"Motorola g64 5G (Mint Green, 256 GB)",Mobile,Motorola,15999.0,20.001000050002503,4.2,84.0,15200
"Google Pixel 9 (Obsidian, 256 GB)",Mobile,Google,74999.0,6.250078125976574,4.5,3.0,72670
"Samsung Galaxy A06 5G (Light Green, 128 GB)",Mobile,Samsung,10349.0,33.22795019033486,3.9,620.0,10650
"vivo T3 Lite 5G (Vibrant Green, 128 GB)",Mobile,Vivo,10499.0,27.588109524794813,4.4,69.0,10710
Nokia 105,Mobile,Nokia,978.0,42.43672748675692,3.3,5.0,910
"realme 14 Pro+ 5G (Pearl White, 256 GB)",Mobile,Realme,34999.0,7.894944603805364,4.4,5.0,35700
"realme 14 Pro+ 5G (Bikaner Purple, 256 GB)",Mobile,Realme,31999.0,11.111419761660049,4.4,10.0,32640
"realme 14 Pro+ 5G (Bikaner Purple, 128 GB)",Mobile,Realme,29999.0,11.765051913291568,4.4,10.0,30600
"realme 14 Pro+ 5G (Suede Grey, 128 GB)",Mobile,Realme,29999.0,11.765051913291568,4.4,10.0,30600
"Tecno Pova Curve 5G (Neon Cyan, 128 GB)",Mobile,Tecno,16999.0,15.000750037501875,4.3,548.0,16470
KARBONN K-Phone 1 DS Feature Phone|1400 mAh Battery|1.3MP Camera|Expandable Upto 32 GB,Mobile,Karbonn,1449.0,9.380863039399625,4.1,76.0,1380
"Infinix Hot 50 5G (Sage Green, 128 GB)",Mobile,Infinix,10499.0,30.00200013334222,4.4,17.0,10170
Vox V20,Mobile,Vox,785.0,47.631754503002,3.6,544.0,730
LAVA A7 Torch+ Dual Sim Keypad Phone| 2574 mAh Battery| Expandable Upto 32 GB,Mobile,Lava,1554.0,18.167456556082147,4.0,1.0,1480
"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",Mobile,Iair,799.0,50.03126954346466,4.0,13.0,760
"Apple iPhone 16 Pro (Black Titanium, 128 GB)",Mobile,Apple,112900.0,5.838198498748957,4.6,2.0,120920
Jio BHARAT B2,Mobile,Jio,1566.0,37.33493397358944,3.7,2.0,1460
"OPPO A3x (Nebula Red, 64 GB)",Mobile,Oppo,8999.0,30.771597815216555,4.2,1.0,9000
"Motorola G85 5G (Olive Green, 256 GB)",Mobile,Motorola,18999.0,17.392060524370624,4.4,78.0,18410
Kechaoda K9,Mobile,Kechaoda,1249.0,16.67778519012675,4.1,3.0,1190
"realme C63 5G Charger in the Box (Starry Gold, 128 GB)",Mobile,Realme,10999.0,21.430102150153584,4.5,22.0,11220
"realme C75 5G (Midnight Lily, 128 GB)",Mobile,Realme,12999.0,18.751171948246764,4.3,381.0,13260
"realme C75 5G (Lily White, 128 GB)",Mobile,Realme,12999.0,18.751171948246764,4.3,381.0,13260
Jmax Prime1,Mobile,Jmax,999.0,58.35764902042517,4.0,48.0,950
"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Buttons",Mobile,Nokia,1749.0,20.463847203274216,4.0,10.0,1660
"IQOO Neo 10 (Titanium Chrome, 256 GB)",Mobile,Iqoo,35385.0,9.266904279596911,4.5,105.0,34290
Jio Bharat V4,Mobile,Jio,791.0,60.43021510755378,4.0,75.0,750
"Infinix Hot 50 5G (Sleek Black, 128 GB)",Mobile,Infinix,10499.0,30.00200013334222,4.4,17.0,10170
"realme 70 TURBO 5G (Turbo Green, 128 GB)",Mobile,Realme,15587.0,25.77265584075432,4.4,3.0,15900
"POCO C75 5G (Enchanted Green, 128 GB)",Mobile,Poco,8499.0,26.089225150013046,4.3,78.0,8240
"REDMI 14C 5G (Starlight Blue, 128 GB)",Mobile,Redmi,10499.0,25.001785841845848,4.2,4.0,10500
"REDMI 14C 5G (Stardust Purple, 128 GB)",Mobile,Redmi,11499.0,23.334888992599502,4.2,4.0,11500
"REDMI 14C 5G (Starlight Blue, 64 GB)",Mobile,Redmi,9499.0,26.925148088314486,4.2,4.0,9500
"REDMI 14C 5G (Stardust Purple, 64 GB)",Mobile,Redmi,9499.0,26.925148088314486,4.2,4.0,9500
"REDMI 14C 5G (Stargaze Black, 128 GB)",Mobile,Redmi,10499.0,25.001785841845848,4.2,4.0,10500
"REDMI 14C 5G (Stargaze Black, 64 GB)",Mobile,Redmi,9499.0,26.925148088314486,4.2,4.0,9500
"realme C63 5G Charger in the Box (Forest Green, 128 GB)",Mobile,Realme,10999.0,15.385798907608278,4.4,6.0,11220
Jio PRIMA2 4G,Mobile,Jio,3499.0,12.503125781445362,3.9,1.0,3260
"Samsung M06 5G (Sage Green, 128 GB)",Mobile,Samsung,11469.0,18.072719479962853,4.1,164.0,12040
"OnePlus 13s 5G (Black Velvet, 256 GB)",Mobile,Oneplus,51555.0,11.110536388558424,4.5,150.0,55220
"REDMI A3 (Olive Green, 128 GB)",Mobile,Redmi,8800.0,26.66055504625385,4.1,6.0,8800
"vivo T3 Ultra (Frost Green, 256 GB)",Mobile,Vivo,29999.0,21.05318561014764,4.5,21.0,30600
Jio V4,Mobile,Jio,799.0,57.92522380200106,3.8,850.0,740
"POCO X6 Neo 5G (Astral Black, 128 GB)",Mobile,Poco,13990.0,30.04650232511625,4.2,42.0,13290
"Samsung Galaxy A16 5G (Gold, 128 GB)",Mobile,Samsung,15498.0,22.50612530626531,4.1,2.0,16270
"IQOO Z10 5G (Stellar Black / Black, 128 GB)",Mobile,Iqoo,21193.0,18.485326358706104,4.4,1.0,20540
HOTLINE Amaze H310,Mobile,Hotline,500.0,49.94994994994995,3.6,171.0,470
"REDMI Note 14 5G (Mystique White, 128 GB)",Mobile,Redmi,16480.0,25.08750397745352,4.3,1.0,16810
"Samsung Galaxy M35 5G (DayBreak Blue, 256 GB)",Mobile,Samsung,19000.0,32.14043358691382,4.3,3.0,20350
"Samsung M06 5G (Blazing Black, 128 GB)",Mobile,Samsung,11495.0,17.88699192799486,4.1,164.0,12070
"Samsung Galaxy S24 Ultra 5G (Titanium Violet, 256 GB)",Mobile,Samsung,81884.0,39.3447358869325,4.6,3.0,87700
Kechaoda K112,Mobile,Kechaoda,1699.0,5.558643690939411,4.0,31.0,1610
"Samsung Galaxy A55 5G (Awesome Navy, 256 GB)",Mobile,Samsung,28680.0,37.65081849605426,4.4,1.0,30720
"IQOO Neo 10 (Inferno Red, 128 GB)",Mobile,Iqoo,34174.0,7.6353414957161,4.5,105.0,33110
"vivo V50 5G (Titanium Grey, 128 GB)",Mobile,Vivo,34999.0,12.500312507812694,4.5,5.0,35700
"realme C75 5G (Purple Blossom, 128 GB)",Mobile,Realme,12999.0,18.751171948246764,4.3,381.0,13260
"Apple iPhone 14 (Midnight, 128 GB)",Mobile,Apple,52999.0,11.520868113522535,4.6,3.0,56760
"Infinix Hot 50 5G (Vibrant Blue, 128 GB)",Mobile,Infinix,9499.0,26.925148088314486,4.3,5.0,9200
"Samsung Galaxy F06 5G (Lit Violet, 64 GB)",Mobile,Samsung,8999.0,28.00224017921434,4.1,15.0,9450
"Samsung Galaxy M16 5G (Blush Pink, 128 GB)",Mobile,Samsung,11999.0,14.286734766769056,4.1,176.0,12600
"Apple iPhone 16 Pro (White Titanium, 128 GB)",Mobile,Apple,112900.0,5.838198498748957,4.6,2.0,120920
"realme P1 Speed 5G (Textured Titanium, 256 GB)",Mobile,Realme,16999.0,26.08809078655593,4.3,943.0,17340
TOUCH 18 Rock Z Flip Dual Sim Keypad Mobile with2.4Display Flip Fold Call & SMS Indicator,Mobile,Touch,1933.0,33.32183511555709,4.0,39.0,1840
"Tecno Pop 9 5G (Midnight Shadow, 128 GB)",Mobile,Tecno,9499.0,20.835069589132427,3.9,48.0,8840
"realme 70 TURBO 5G (Turbo Purple, 128 GB)",Mobile,Realme,15000.0,24.996249812490625,4.3,5.0,15300
"vivo T3 Ultra (Lunar Gray, 256 GB)",Mobile,Vivo,31999.0,20.000500012500314,4.5,9.0,32640
"IQOO Z9S 5G (Onyx Green, 256 GB)",Mobile,Iqoo,25273.0,15.753858461948733,4.4,380.0,24490
Samsung SM 310E BLACK,Mobile,Samsung,924.0,42.25,3.4,136.0,950
"Samsung Galaxy A16 5G (Light Green, 128 GB)",Mobile,Samsung,15999.0,20.001000050002503,4.1,2.0,16800
"Samsung Galaxy S24+ 5G (Onyx Black, 256 GB)",Mobile,Samsung,52999.0,47.00047000470005,4.5,10.0,56760
"Apple iPhone 16 Pro (White Titanium, 256 GB)",Mobile,Apple,122900.0,5.388760585065435,4.6,2.0,131630
"Apple iPhone 16 Pro Max (Natural Titanium, 256 GB)",Mobile,Apple,135900.0,6.211180124223603,4.7,1.0,145550
"Samsung Galaxy S24 Ultra 5G (Titanium Gray, 256 GB)",Mobile,Samsung,80960.0,40.02918540137335,4.6,3.0,86710
"IQOO Z9S 5G (Titanium Matte, 256 GB)",Mobile,Iqoo,21279.0,24.00085717347048,4.4,8.0,20620
MOTOROLA A50V Dual Sim Keypad Phone|1750 mAh Battery|1.8inch Display|Expandable Upto 32GB,Mobile,Motorola,1444.0,15.008828722778103,4.1,1.0,1370
Kechaoda K60,Mobile,Kechaoda,1799.0,18.227272727272727,4.0,1.0,1710
"realme 70 TURBO 5G (Turbo Green, 256 GB)",Mobile,Realme,18888.0,21.296720696695694,4.4,450.0,19270
"vivo V50e 5G (Pearl White, 128 GB)",Mobile,Vivo,28999.0,14.706314891614458,4.4,1.0,29580
"vivo V50 5G (Starry Night, 256 GB)",Mobile,Vivo,36999.0,13.953812879369288,4.5,5.0,37740
"POCO X7 5G (Glacier Green, 256 GB)",Mobile,Poco,18999.0,32.14400514304082,4.3,11.0,18410
"vivo V50 5G (Rose Red, 128 GB)",Mobile,Vivo,34999.0,12.500312507812694,4.5,5.0,35700
"vivo V50 5G (Rose Red, 256 GB)",Mobile,Vivo,36999.0,13.953812879369288,4.5,5.0,37740
"Motorola G85 5G (Cobalt Blue, 256 GB)",Mobile,Motorola,18999.0,17.392060524370624,4.4,78.0,18410
"OPPO A3x 5G (Starlight White, 64 GB)",Mobile,Oppo,11499.0,23.334888992599502,4.2,3.0,11500
"realme C73 5G (Onyx Black, 128 GB)",Mobile,Realme,11499.0,17.85841845846132,4.3,378.0,11730
"realme C73 5G (Crystal Purple, 128 GB)",Mobile,Realme,11499.0,17.85841845846132,4.3,378.0,11730
"realme 14T 5G (Obsidian Black, 128 GB)",Mobile,Realme,17999.0,14.28639459021858,4.2,867.0,18000
Snexian Bold V1,Mobile,Snexian,2297.0,23.407802600866955,4.2,261.0,2180
"realme 70 TURBO 5G (Turbo Yellow, 128 GB)",Mobile,Realme,15880.0,20.596029801490072,4.3,5.0,16200
"vivo V50e 5G (Sapphire Blue, 256 GB)",Mobile,Vivo,30999.0,13.889274702075058,4.4,1.0,31620
"MOTOROLA Razr 60 (PANTONE Gibraltar Sea, 256 GB)",Mobile,Motorola,49999.0,9.091074383170602,4.6,281.0,48450
"Samsung Galaxy A16 5G (Blue Black, 128 GB)",Mobile,Samsung,15394.0,23.02615130756537,4.1,2.0,16160
"IQOO Z9x (Tornado Green, 128 GB)",Mobile,Iqoo,13449.0,25.2791821767876,4.2,2.0,12780
"OPPO Reno14 Pro 5G (Pearl White, 256 GB)",Mobile,Oppo,49999.0,9.091074383170602,4.5,266.0,51000
"OPPO Reno14 Pro 5G (Titanium Grey, 512 GB)",Mobile,Oppo,54999.0,9.836226823390549,4.5,266.0,56100
"OPPO Reno14 Pro 5G (Titanium Grey, 256 GB)",Mobile,Oppo,49999.0,9.091074383170602,4.5,266.0,51000
Kechaoda A26_rose gold,Mobile,Kechaoda,949.0,36.69112741827885,3.9,494.0,880
"vivo V50 5G (Starry Night, 512 GB)",Mobile,Vivo,40999.0,16.326863813547217,4.5,1.0,41820
"realme Narzo 80 Lite 5G (Onyx Black, 128 GB)",Mobile,Realme,11984.0,20.10134008933929,4.7,7.0,12220
"vivo T3 Ultra (Frost Green, 128 GB)",Mobile,Vivo,27999.0,22.222839523320093,4.5,21.0,28560
Nokia 3210 4G,Mobile,Nokia,3755.0,29.13757312700509,3.9,1.0,3500
"itel A80 (Glacier White, 128 GB)",Mobile,Itel,6899.0,23.33592621402378,4.2,309.0,6550
"vivo V50e 5G (Sapphire Blue, 128 GB)",Mobile,Vivo,28999.0,14.706314891614458,4.4,1.0,29580
"itel A80 (Wave Blue, 128 GB)",Mobile,Itel,6899.0,23.33592621402378,4.2,309.0,6550
"REDMI 13c 5G (Starlight Black, 128 GB)",Mobile,Redmi,10207.0,27.087649117794125,4.3,45.0,10410
"realme Narzo 80 Lite 5G (Crystal Purple, 128 GB)",Mobile,Realme,12448.0,17.007800520034667,4.7,7.0,12700
LAVA A3 Vibe DS Keypad Mobile| 1750 mAh Battery|Expandable Storage 32GB,Mobile,Lava,1299.0,31.595576619273302,4.1,3.0,1230
"Apple iPhone 15 Plus (Black, 128 GB)",Mobile,Apple,74900.0,6.25782227784731,4.6,45.0,80220
"realme C73 5G (Jade Green, 128 GB)",Mobile,Realme,11499.0,17.85841845846132,4.3,378.0,11730
Samsung Metro 313,Mobile,Samsung,1699.0,13.094629156010228,3.2,8.0,1750
"POCO F7 5G (Frost White, 512 GB)",Mobile,Poco,33999.0,10.526592805073816,4.4,4.0,32950
hmd 110,Mobile,Hmd,1116.0,37.965536409116176,3.8,370.0,1040
"itel A50C (Black, 32 GB)",Mobile,Itel,5928.0,4.371672850459751,4.1,326.0,5630
Jio MOBILE PHONE KW201,Mobile,Jio,875.0,53.923117430226434,3.8,27.0,810
"OPPO F29 5G (Glacier Blue, 128 GB)",Mobile,Oppo,23999.0,17.241973861167626,4.3,1.0,24480
Jmax JOSH PRO,Mobile,Jmax,999.0,33.3555703802535,4.2,15.0,950
LAVA A5_2025,Mobile,Lava,1348.0,15.69731081926204,3.9,169.0,1250
"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Mobile,Samsung,23999.0,35.13608475904754,4.3,19.0,25700
"hmd Crest Max 5G (Deep Purple, 256 GB)",Mobile,Hmd,11849.0,47.335437130539134,4.0,123.0,11260
Kechaoda A26_black,Mobile,Kechaoda,895.0,40.29352901934623,4.0,2.0,850
"Google Pixel 9 (Porcelain, 256 GB)",Mobile,Google,74999.0,6.250078125976574,4.5,3.0,72670
itel Ace3 Young Without Charger,Mobile,Itel,849.0,29.190992493744787,5.0,3.0,820
"Xiaomi 14 CIVI (Cruise Blue, 256 GB)",Mobile,Xiaomi,36999.0,32.72786777941417,4.3,1.0,35850
"Tecno Camon 30 5G (Uyuni Salt White, 512 GB)",Mobile,Tecno,23999.0,27.273553744052847,4.0,142.0,22800
"realme 14T 5G (Lightning Purple, 256 GB)",Mobile,Realme,19999.0,13.044045393277967,4.2,867.0,20000
"Xiaomi 14 CIVI (Cruise Blue, 512 GB)",Mobile,Xiaomi,38999.0,35.00058334305572,4.4,730.0,37790
"realme 13 Pro+ 5G (Monet Purple, 256 GB)",Mobile,Realme,25999.0,29.73053325765561,4.4,14.0,26520
KARBONN Jumbo K9,Mobile,Karbonn,1347.0,28.730158730158728,4.0,16.0,1280
"OPPO Reno14 Pro 5G (Pearl White, 512 GB)",Mobile,Oppo,54999.0,9.836226823390549,4.5,266.0,56100
"Google Pixel 8a (Aloe, 128 GB)",Mobile,Google,37999.0,28.30242080039245,4.3,6.0,36820
"realme Narzo N65 5G (Ambr Gold, 128 GB)",Mobile,Realme,12499.0,16.66777785185679,4.3,6.0,12750
"vivo V50e 5G (Pearl White, 256 GB)",Mobile,Vivo,30999.0,13.889274702075058,4.4,1.0,31620
"IQOO Neo 10 (Inferno Red, 256 GB)",Mobile,Iqoo,35390.0,9.254083438036872,4.5,105.0,34290
"Google Pixel 8 Pro (Obsidian, 256 GB)",Mobile,Google,64999.0,42.982833182747214,4.4,1.0,62980
"Google Pixel 8 Pro (Obsidian, 128 GB)",Mobile,Google,59999.0,43.925644164898735,4.4,1.0,58140
"Honor 200 5G (Black, 256 GB)",Mobile,Honor,23999.0,40.00100002500063,4.4,124.0,23260
Jmax POPS 7,Mobile,Jmax,577.0,49.78241949521323,3.5,88.0,540
"Xiaomi 14 CIVI (Panda White, 512 GB)",Mobile,Xiaomi,39999.0,33.3338888981483,4.4,730.0,38760
"Samsung Galaxy A56 5G (Awesome Graphite, 256 GB)",Mobile,Samsung,41999.0,14.286005836853812,4.3,327.0,44980
Kechaoda K28,Mobile,Kechaoda,1249.0,26.529411764705884,4.0,4.0,1190
"IQOO Z9x (Storm Grey, 128 GB)",Mobile,Iqoo,13990.0,22.27345963664648,4.2,2.0,13290
"OnePlus 13s 5G (Green Silk, 512 GB)",Mobile,Oneplus,57080.0,9.395387228368705,4.5,150.0,61130
"OnePlus 13s 5G (Black Velvet, 512 GB)",Mobile,Oneplus,57478.0,8.763631168748711,4.5,150.0,61560
HOTLINE H310,Mobile,Hotline,499.0,50.05005005005005,3.4,5.0,460
HOTLINE ROYAL,Mobile,Hotline,799.0,46.6977985323549,3.6,825.0,740
"Google Pixel 9 (Wintergreen, 256 GB)",Mobile,Google,74999.0,6.250078125976574,4.5,3.0,72670
ringme R1+ JUMBO,Mobile,Ringme,1450.0,51.65055018339446,4.2,173.0,1380
"Apple iPhone 16 Pro Max (Black Titanium, 256 GB)",Mobile,Apple,135900.0,6.211180124223603,4.7,1.0,145550
"OnePlus 13s 5G (Green Silk, 256 GB)",Mobile,Oneplus,52437.0,9.589820514146796,4.5,150.0,56160
UiSmart Ui-06,Mobile,Uismart,1650.0,33.97358943577431,4.0,3.0,1570
"Infinix Note 40 5G (Racing Grey, 256 GB)",Mobile,Infinix,15999.0,36.0014400576023,4.2,12.0,15200
hmd 110 4G DS,Mobile,Hmd,2109.0,24.65166130760986,4.1,51.0,2000
"REDMI 13c 5G (Starlight Black, 256 GB)",Mobile,Redmi,15980.0,11.21728984943608,4.2,8.0,15980
Snexian ROCK 7600,Mobile,Snexian,999.0,50.025012506253134,3.5,24.0,930
MOTOROLA A10V DS Keypad Phone with Voice Feature|800 mAh Battery|Wireless FM Recording,Mobile,Motorola,1497.0,0.1334222815210139,4.1,7.0,1420
"itel it5027 6.1cm Screen,1200mAh Battery Wireless FM Radio with Recording,KingVoice",Mobile,Itel,1299.0,13.342228152101402,4.0,1.0,1230
"OPPO A17k (Navy Blue, 64 GB)",Mobile,Oppo,8499.0,34.618047542118624,4.5,16.0,8670
"vivo V50 5G (Titanium Grey, 256 GB)",Mobile,Vivo,36999.0,13.953812879369288,4.5,5.0,37740
"OnePlus 13s 5G (Pink Satin, 256 GB)",Mobile,Oneplus,51840.0,10.619148606010448,4.5,150.0,55520
"realme Narzo N65 5G (AMBER GOLD, 128 GB)",Mobile,Realme,13999.0,6.667111140742716,4.2,424.0,14000
"Samsung Galaxy A16 5G (Gold, 256 GB)",Mobile,Samsung,20499.0,16.32719702845014,4.2,3.0,21520
LAVA A1 Vibe (2025) Dual SIM | 2' Inch Big Display | Long-Lasting AI Battery,Mobile,Lava,1209.0,19.34623082054703,4.3,89.0,1170
"IQOO Z10 Lite 5G (Cyber Green, 256 GB)",Mobile,Iqoo,13889.0,18.295193834931467,3.7,12.0,12930
KARBONN KX29 DS Keypad Mobile|3000 mAh Battery|0.3MP Rear Camera|Expandable Upto 32 GB,Mobile,Karbonn,1458.0,18.547486033519554,3.7,2.0,1360
"IQOO Neo 10 (Titanium Chrome, 128 GB)",Mobile,Iqoo,35495.0,4.064974729046731,4.5,105.0,34390
"KARBONN K2Stylo,Dual SIM Keypad Mobile 2.4''LCD 1750mAh Battery Type C Memory Card 32GB",Mobile,Karbonn,1280.0,28.49162011173184,4.2,38.0,1220
Micromax X818,Mobile,Micromax,1777.0,11.105552776388194,3.9,5.0,1650
"Samsung Galaxy M35 5G (Thunder Grey, 256 GB)",Mobile,Samsung,19749.0,28.18284301247317,4.3,3.0,21150
GFive SHARK,Mobile,Gfive,840.0,15.915915915915916,3.6,655.0,780
